x,y,z,Frame
36.984347866187186,-3.188376351442128,-94.97483603469944,018
-11.966758399884203,36.293852731575335,-52.20922334636143,018
-8.602634179799834,39.45339502667481,-53.440857588291124,018
12.810321927575618,48.512846230434995,-47.24809044135908,018
20.574477181329545,44.49469112574484,-36.66542646806379,018
-10.529749625671403,21.865484041383127,-24.640124830151233,018
37.12833888402445,30.43771414256127,-21.49967546079941,018
34.14518865123916,37.6299662547243,-39.01917829115553,018
26.910972693607672,24.151070853227488,-82.05785054740414,018
43.15706251040815,-17.50807483813021,-71.02679663827487,018
28.413574453663553,-22.44413788031497,-96.12453972850922,018
41.88835404802289,-5.517704275592726,-41.9401938586474,018
48.64972108637681,-1.1387403451346378,-76.31657804252868,018
51.13172728792318,19.855037210256988,-61.47507258518556,018
23.02626006596316,-7.508097618303361,-97.78956608708123,018
10.829925898283287,14.017646979156332,-86.95467765476077,018
24.49923552017362,46.13827783938553,-51.559547105052346,018
29.000624184326256,-26.59641783831554,-87.70662861982416,018
45.14978640957931,-2.6082816705757814,-86.5901151526903,018
39.78559984053434,23.15131924726326,-72.79324142204837,018
1.817560184484655,21.963808822316768,-18.240570080681596,018
-19.174574115200713,24.59185105750282,-40.0785373483671,018
-10.301573590480402,20.64167046209419,-22.89450411040224,018
4.949095691874167,14.131984991576932,-14.053632359146846,018
-18.909568129643553,20.610576627669612,-28.630185235226367,018
-6.493324581653219,21.864633322524266,-15.672872296031114,018
2.9594943096467166,15.154142634709775,-10.04568331626271,018
-0.19185343310640068,2.6230189418136085,-14.841536668461636,018
-15.739950728252198,10.975167218091435,-26.888618743398293,018
-22.379649085393126,10.791631214729371,-41.962239158318674,018
-2.4801326361008793,2.562021593409491,-23.456810384538517,018
-18.221331354631616,1.4211524558090898,-35.64734048556471,018
11.596113550616366,29.232218246035636,-18.645321059010122,018
27.828902387235257,14.643549964770887,-16.146236631824227,018
-14.103904013669117,-1.1942189515447774,-27.569433144313404,018
42.842349972555816,30.75817268342813,-47.817094268641995,018
