x,y,z,Frame
34.9845257254591,-2.445920200754049,-85.82304433116755,007
-11.326846265538428,35.46511215283023,-58.97150802099833,007
-7.488731187663072,39.30802045786131,-60.466787319715074,007
11.240552965756414,47.273777018366026,-54.1393919143771,007
18.652145240032283,44.66429408352922,-43.46496319835114,007
-7.748664708524589,20.899531538430647,-29.43767990659896,007
28.96367190700947,26.449935454100228,-36.00595478507668,007
26.12381323589579,37.53389187550757,-43.594878417261164,007
28.961967595040715,21.733851287317272,-80.95664101602,007
40.08695562186859,-14.313624228118353,-69.7279537471688,007
30.36078329915718,-18.834044089155196,-87.84715956437034,007
38.633619584227894,-2.7605063836431083,-48.683782218092944,007
43.93281812780532,0.21981924107711842,-74.01455856978903,007
45.088719040377605,21.96268412125039,-61.23175463774963,007
28.620390023793103,-4.59329571663785,-87.6160259097224,007
15.449005693515046,12.69195239247835,-79.627540395433,007
20.62630289222111,43.348591738787896,-54.726150327880745,007
28.307468324938792,-18.74614577131888,-80.75055392252601,007
40.07343291539065,-1.8707510665626355,-80.26644551488988,007
34.02407184992094,21.08699906273933,-67.86783256562414,007
1.8712169638314462,23.71661475064499,-26.730854204269367,007
-16.21575540094999,22.959254996040254,-44.8207475473683,007
-6.99266111714119,19.61938795902723,-27.511544133372695,007
4.738927588454245,16.297791142548174,-21.4995657791328,007
-12.670738659579223,21.03998379579891,-31.250431572985182,007
-2.2595654508934504,20.221039904715802,-19.50690682347509,007
5.30829735720101,16.552719049470525,-15.2180452517231,007
0.33968964789695844,5.179834385815531,-18.70588512906951,007
-12.514311500342778,11.243530650980793,-28.902360343171672,007
-19.390855770332823,11.157672344088992,-45.402950882551224,007
-3.6575837979335204,5.5062794376780495,-30.567030859620104,007
-16.39173066670064,2.511203058446727,-39.80565940205751,007
12.286576807125165,28.57282187593034,-26.456626332184968,007
21.851115527841593,13.43962933314289,-33.23977678536795,007
-12.732375224638707,0.16233511875471796,-30.398318945407684,007
36.68736101819509,29.45518694332834,-51.59579314126556,007
5.215132858322232,20.76167237220112,-72.64182041626266,007
28.145975928691954,33.99800362588289,-60.949820460490926,007
32.72858979313195,4.295234622857774,-36.123843166038554,007
29.558091360978825,6.50142702110518,-78.50192942778628,007
39.75235130867064,-10.22677172448186,-59.51782045866892,007
42.94268935180221,9.059448603463569,-67.44924266600533,007
22.95136014145698,3.9196924142170575,-81.40643129057185,007
34.476877276269406,9.414408095564143,-71.20304526974846,007
-5.561090656433918,28.220559103279058,-70.06439750239073,007
-17.642458263229145,21.00076235039444,-48.65284005986567,007
-11.447667575204271,28.00488953375168,-66.78365546324679,007
15.098114511827749,5.159194494759024,-31.01332835352567,007
2.044387900517082,7.726980667211148,-31.19883847227947,007
1.035223899837722,44.16935419634491,-60.26136894802941,007
44.91615358610525,-7.250547469922208,-72.24767382033501,007
42.45178269595155,10.321660295410434,-53.28739359215922,007
18.22715436892286,34.40905714442284,-29.45632619509413,007
31.721317373797355,-13.32451607467251,-89.94757752928952,007
39.42640162409177,-12.16101079634038,-95.29426305434023,007
36.524192238153205,19.449796132043137,-42.81100871071873,007
44.2328794236981,0.6107378809417116,-62.18924176606381,007
29.401564763508166,-17.625788506755566,-70.99744222580834,007
22.92336080026346,-10.899566422984229,-49.401104575921565,007
18.315198578287262,-4.230512579799076,-35.894476206103135,007
27.525533156734554,-14.118253739652271,-59.66040463212975,007
7.079522734853862,24.022754681884173,-26.727590346051144,007
9.652953237840146,15.634847191143422,-31.879052225578974,007
-16.103045734019243,27.81640092216598,-52.37356422888718,007
-15.552056703659423,28.82577952975123,-58.2358534750927,007
19.88158424134206,31.98212138591269,-71.38219639525207,007
11.369565032463852,42.657079356766936,-63.43109951507156,007
39.71889140542268,-20.248504861187083,-81.18620403336058,007
38.176649815875884,-21.582129721703495,-90.7339389523796,007
45.909774242493555,-12.077947648428074,-85.03835240069462,007
-4.058608285151099,20.225123863323343,-67.22985324222934,007
-12.754110140167054,17.624024750487234,-57.8145267225774,007
-9.90986949545788,21.04641810111206,-64.46795227727323,007
-14.625265970901083,19.558665645331406,-61.07374971431727,007
-12.70954202088582,8.351931804680174,-52.300846186730126,007
-3.9101954784033373,4.995625773240583,-39.26883712525505,007
-9.425983725185882,4.217920684745713,-46.53615106559438,007
9.497088835863321,0.3384325523145775,-40.656601893107094,007
2.725568785051025,6.209026025794577,-41.141022358862756,007
-3.2540165161497505,2.2609648012705077,-49.00196466635243,007
3.3055057927155826,1.032872215395177,-51.96340512385952,007
-5.312442510171761,8.981587813338406,-56.35235145882831,007
-0.7493240630245608,4.627811495198064,-59.17813743498059,007
