x	y	z	contour type	frameID	weight	time frame
7.06789	-2.62067	-14.20314	RV_INSERT	8001	2.0	23
-22.03363	22.51891	-61.62785	RV_INSERT	8001	2.0	23
6.59634	-14.70716	-30.99438	RV_INSERT	9001	2.0	23
-12.47500	16.85404	-77.07406	RV_INSERT	9001	2.0	23
0.20661	7.85748	-86.79892	RV_INSERT	10001	2.0	23
7.28980	-20.47654	-53.16716	RV_INSERT	10001	2.0	23
13.76994	-2.52298	-94.46874	RV_INSERT	11001	2.0	23
14.00071	-21.86824	-75.05567	RV_INSERT	11001	2.0	23
24.22559	-16.48426	-100.97490	RV_INSERT	12001	2.0	23
23.44345	-24.32310	-93.78343	RV_INSERT	12001	2.0	23
4.18250	24.14930	-13.53719	MITRAL_VALVE	17001	1.0	23
-7.45277	41.67824	-52.06003	MITRAL_VALVE	17001	1.0	23
40.71390	-15.32966	-101.67094	APEX_POINT	17001	1.0	23
15.69928	44.88549	-34.84624	MITRAL_VALVE	16001	1.0	23
-5.60826	23.31930	-18.35629	MITRAL_VALVE	16001	1.0	23
-12.11764	2.58988	-19.21887	AORTA_VALVE	16001	1.0	23
-9.60966	22.96413	-13.71798	AORTA_VALVE	16001	1.0	23
44.47444	-20.19794	-96.42274	APEX_POINT	16001	1.0	23
-20.32371	26.06525	-37.46612	MITRAL_VALVE	14001	1.0	23
11.18330	38.89850	-15.81776	MITRAL_VALVE	14001	1.0	23
-26.38889	16.71542	-51.61272	TRICUSPID_VALVE	14001	1.0	23
-60.07507	12.59742	-60.82850	TRICUSPID_VALVE	14001	1.0	23
40.10878	-21.21777	-100.23834	APEX_POINT	14001	1.0	23
-12.29882	-12.09128	5.52832	PULMONARY_VALVE	22001	1.0	23
-11.49638	1.68735	-6.60544	PULMONARY_VALVE	22001	1.0	23
-14.01361	1.30738	-34.35606	SAX_LV_ENDOCARDIAL	8001	1.0	23
-13.22155	1.30738	-33.74563	SAX_LV_ENDOCARDIAL	8001	1.0	23
-12.42948	1.30737	-33.13519	SAX_LV_ENDOCARDIAL	8001	1.0	23
-11.63742	1.30738	-32.52476	SAX_LV_ENDOCARDIAL	8001	1.0	23
-10.84535	1.30737	-31.91432	SAX_LV_ENDOCARDIAL	8001	1.0	23
-10.05328	1.30738	-31.30389	SAX_LV_ENDOCARDIAL	8001	1.0	23
-9.26122	1.30738	-30.69346	SAX_LV_ENDOCARDIAL	8001	1.0	23
-8.46915	1.30737	-30.08302	SAX_LV_ENDOCARDIAL	8001	1.0	23
-7.67709	1.30738	-29.47259	SAX_LV_ENDOCARDIAL	8001	1.0	23
-6.88501	1.30738	-28.86215	SAX_LV_ENDOCARDIAL	8001	1.0	23
-6.09295	1.30738	-28.25172	SAX_LV_ENDOCARDIAL	8001	1.0	23
-5.30088	1.30738	-27.64129	SAX_LV_ENDOCARDIAL	8001	1.0	23
-4.50881	1.30738	-27.03085	SAX_LV_ENDOCARDIAL	8001	1.0	23
-3.33907	2.09300	-26.91049	SAX_LV_ENDOCARDIAL	8001	1.0	23
-2.54699	2.09300	-26.30005	SAX_LV_ENDOCARDIAL	8001	1.0	23
-1.75493	2.09300	-25.68962	SAX_LV_ENDOCARDIAL	8001	1.0	23
-0.96286	2.09299	-25.07918	SAX_LV_ENDOCARDIAL	8001	1.0	23
0.20690	2.87862	-24.95882	SAX_LV_ENDOCARDIAL	8001	1.0	23
0.99896	2.87861	-24.34838	SAX_LV_ENDOCARDIAL	8001	1.0	23
1.79103	2.87862	-23.73795	SAX_LV_ENDOCARDIAL	8001	1.0	23
2.58309	2.87862	-23.12752	SAX_LV_ENDOCARDIAL	8001	1.0	23
3.75284	3.66423	-23.00715	SAX_LV_ENDOCARDIAL	8001	1.0	23
4.54492	3.66423	-22.39671	SAX_LV_ENDOCARDIAL	8001	1.0	23
5.33698	3.66423	-21.78628	SAX_LV_ENDOCARDIAL	8001	1.0	23
6.12904	3.66423	-21.17585	SAX_LV_ENDOCARDIAL	8001	1.0	23
6.92112	3.66423	-20.56541	SAX_LV_ENDOCARDIAL	8001	1.0	23
8.09086	4.44985	-20.44505	SAX_LV_ENDOCARDIAL	8001	1.0	23
8.88294	4.44985	-19.83461	SAX_LV_ENDOCARDIAL	8001	1.0	23
9.67500	4.44985	-19.22418	SAX_LV_ENDOCARDIAL	8001	1.0	23
10.46707	4.44984	-18.61374	SAX_LV_ENDOCARDIAL	8001	1.0	23
11.25913	4.44985	-18.00331	SAX_LV_ENDOCARDIAL	8001	1.0	23
12.05121	4.44985	-17.39287	SAX_LV_ENDOCARDIAL	8001	1.0	23
12.84327	4.44985	-16.78244	SAX_LV_ENDOCARDIAL	8001	1.0	23
13.63533	4.44985	-16.17201	SAX_LV_ENDOCARDIAL	8001	1.0	23
14.80509	5.23546	-16.05164	SAX_LV_ENDOCARDIAL	8001	1.0	23
15.59715	5.23547	-15.44121	SAX_LV_ENDOCARDIAL	8001	1.0	23
16.38923	5.23547	-14.83077	SAX_LV_ENDOCARDIAL	8001	1.0	23
17.55898	6.02108	-14.71040	SAX_LV_ENDOCARDIAL	8001	1.0	23
18.35104	6.02108	-14.09997	SAX_LV_ENDOCARDIAL	8001	1.0	23
19.52080	6.80669	-13.97960	SAX_LV_ENDOCARDIAL	8001	1.0	23
20.69054	7.59231	-13.85924	SAX_LV_ENDOCARDIAL	8001	1.0	23
21.48262	7.59231	-13.24880	SAX_LV_ENDOCARDIAL	8001	1.0	23
22.65237	8.37793	-13.12844	SAX_LV_ENDOCARDIAL	8001	1.0	23
23.82212	9.16354	-13.00807	SAX_LV_ENDOCARDIAL	8001	1.0	23
24.99187	9.94915	-12.88770	SAX_LV_ENDOCARDIAL	8001	1.0	23
26.16163	10.73476	-12.76733	SAX_LV_ENDOCARDIAL	8001	1.0	23
27.33138	11.52038	-12.64697	SAX_LV_ENDOCARDIAL	8001	1.0	23
27.70907	12.30599	-13.13703	SAX_LV_ENDOCARDIAL	8001	1.0	23
28.08676	13.09160	-13.62710	SAX_LV_ENDOCARDIAL	8001	1.0	23
29.25651	13.87721	-13.50673	SAX_LV_ENDOCARDIAL	8001	1.0	23
29.63419	14.66283	-13.99680	SAX_LV_ENDOCARDIAL	8001	1.0	23
30.01188	15.44844	-14.48687	SAX_LV_ENDOCARDIAL	8001	1.0	23
31.18163	16.23406	-14.36650	SAX_LV_ENDOCARDIAL	8001	1.0	23
31.55931	17.01967	-14.85657	SAX_LV_ENDOCARDIAL	8001	1.0	23
31.93700	17.80529	-15.34664	SAX_LV_ENDOCARDIAL	8001	1.0	23
32.31469	18.59089	-15.83670	SAX_LV_ENDOCARDIAL	8001	1.0	23
31.90031	19.37650	-16.93720	SAX_LV_ENDOCARDIAL	8001	1.0	23
32.27800	20.16212	-17.42727	SAX_LV_ENDOCARDIAL	8001	1.0	23
32.65568	20.94774	-17.91734	SAX_LV_ENDOCARDIAL	8001	1.0	23
33.03337	21.73334	-18.40740	SAX_LV_ENDOCARDIAL	8001	1.0	23
33.41105	22.51896	-18.89747	SAX_LV_ENDOCARDIAL	8001	1.0	23
33.78874	23.30457	-19.38754	SAX_LV_ENDOCARDIAL	8001	1.0	23
34.16642	24.09019	-19.87761	SAX_LV_ENDOCARDIAL	8001	1.0	23
33.75204	24.87580	-20.97811	SAX_LV_ENDOCARDIAL	8001	1.0	23
34.12973	25.66141	-21.46817	SAX_LV_ENDOCARDIAL	8001	1.0	23
34.50742	26.44703	-21.95824	SAX_LV_ENDOCARDIAL	8001	1.0	23
34.09304	27.23264	-23.05874	SAX_LV_ENDOCARDIAL	8001	1.0	23
34.47072	28.01825	-23.54881	SAX_LV_ENDOCARDIAL	8001	1.0	23
34.84841	28.80387	-24.03888	SAX_LV_ENDOCARDIAL	8001	1.0	23
34.43402	29.58948	-25.13938	SAX_LV_ENDOCARDIAL	8001	1.0	23
34.81172	30.37509	-25.62944	SAX_LV_ENDOCARDIAL	8001	1.0	23
34.39733	31.16070	-26.72994	SAX_LV_ENDOCARDIAL	8001	1.0	23
34.77502	31.94631	-27.22001	SAX_LV_ENDOCARDIAL	8001	1.0	23
34.36064	32.73192	-28.32051	SAX_LV_ENDOCARDIAL	8001	1.0	23
33.94626	33.51754	-29.42101	SAX_LV_ENDOCARDIAL	8001	1.0	23
34.32394	34.30315	-29.91108	SAX_LV_ENDOCARDIAL	8001	1.0	23
33.90956	35.08876	-31.01158	SAX_LV_ENDOCARDIAL	8001	1.0	23
34.28725	35.87438	-31.50165	SAX_LV_ENDOCARDIAL	8001	1.0	23
33.87286	36.65999	-32.60215	SAX_LV_ENDOCARDIAL	8001	1.0	23
33.45848	37.44560	-33.70265	SAX_LV_ENDOCARDIAL	8001	1.0	23
33.04411	38.23121	-34.80315	SAX_LV_ENDOCARDIAL	8001	1.0	23
32.62973	39.01683	-35.90365	SAX_LV_ENDOCARDIAL	8001	1.0	23
32.21534	39.80243	-37.00415	SAX_LV_ENDOCARDIAL	8001	1.0	23
31.80096	40.58804	-38.10465	SAX_LV_ENDOCARDIAL	8001	1.0	23
31.38658	41.37366	-39.20516	SAX_LV_ENDOCARDIAL	8001	1.0	23
30.97220	42.15928	-40.30566	SAX_LV_ENDOCARDIAL	8001	1.0	23
30.18014	42.15928	-40.91609	SAX_LV_ENDOCARDIAL	8001	1.0	23
29.76575	42.94488	-42.01659	SAX_LV_ENDOCARDIAL	8001	1.0	23
28.97368	42.94489	-42.62703	SAX_LV_ENDOCARDIAL	8001	1.0	23
28.55930	43.73050	-43.72753	SAX_LV_ENDOCARDIAL	8001	1.0	23
27.76724	43.73050	-44.33796	SAX_LV_ENDOCARDIAL	8001	1.0	23
27.35285	44.51611	-45.43846	SAX_LV_ENDOCARDIAL	8001	1.0	23
26.56078	44.51611	-46.04890	SAX_LV_ENDOCARDIAL	8001	1.0	23
26.14640	45.30172	-47.14940	SAX_LV_ENDOCARDIAL	8001	1.0	23
25.35434	45.30172	-47.75983	SAX_LV_ENDOCARDIAL	8001	1.0	23
24.56227	45.30172	-48.37027	SAX_LV_ENDOCARDIAL	8001	1.0	23
23.77020	45.30172	-48.98070	SAX_LV_ENDOCARDIAL	8001	1.0	23
23.35582	46.08733	-50.08120	SAX_LV_ENDOCARDIAL	8001	1.0	23
22.56376	46.08733	-50.69163	SAX_LV_ENDOCARDIAL	8001	1.0	23
21.77169	46.08733	-51.30207	SAX_LV_ENDOCARDIAL	8001	1.0	23
20.97963	46.08733	-51.91250	SAX_LV_ENDOCARDIAL	8001	1.0	23
20.18755	46.08733	-52.52294	SAX_LV_ENDOCARDIAL	8001	1.0	23
19.39549	46.08732	-53.13337	SAX_LV_ENDOCARDIAL	8001	1.0	23
18.60343	46.08733	-53.74380	SAX_LV_ENDOCARDIAL	8001	1.0	23
17.81136	46.08733	-54.35424	SAX_LV_ENDOCARDIAL	8001	1.0	23
17.01929	46.08732	-54.96467	SAX_LV_ENDOCARDIAL	8001	1.0	23
15.84953	45.30171	-55.08504	SAX_LV_ENDOCARDIAL	8001	1.0	23
