x	y	z	contour type	frameID	weight	time frame
-0.09740	-1.04945	-21.28761	RV_INSERT	8001	2.0	3
-21.69265	24.87575	-63.70849	RV_INSERT	8001	2.0	3
5.97449	-13.89133	-32.28482	RV_INSERT	9001	2.0	3
-12.02526	17.45357	-77.32357	RV_INSERT	9001	2.0	3
1.95605	9.84695	-87.42881	RV_INSERT	10001	2.0	3
7.88893	-20.30152	-52.87944	RV_INSERT	10001	2.0	3
15.73850	-1.61453	-93.85488	RV_INSERT	11001	2.0	3
13.66767	-21.57374	-75.60516	RV_INSERT	11001	2.0	3
26.42985	-13.74781	-101.99699	RV_INSERT	12001	2.0	3
24.49807	-23.63668	-93.65317	RV_INSERT	12001	2.0	3
2.98255	26.14004	-19.96917	MITRAL_VALVE	17001	1.0	3
-7.99368	42.68253	-56.39630	MITRAL_VALVE	17001	1.0	3
42.61390	-17.93742	-98.80302	APEX_POINT	17001	1.0	3
16.41459	44.97625	-35.66403	MITRAL_VALVE	16001	1.0	3
-1.87693	27.07079	-21.25445	MITRAL_VALVE	16001	1.0	3
-10.35185	5.39149	-20.16217	AORTA_VALVE	16001	1.0	3
-6.31063	24.55819	-16.99919	AORTA_VALVE	16001	1.0	3
42.58744	-23.19161	-95.41459	APEX_POINT	16001	1.0	3
-20.64952	24.67140	-39.51939	MITRAL_VALVE	14001	1.0	3
15.93180	34.69651	-21.45613	MITRAL_VALVE	14001	1.0	3
-23.60753	14.91808	-53.95225	TRICUSPID_VALVE	14001	1.0	3
-62.67393	7.83737	-67.98356	TRICUSPID_VALVE	14001	1.0	3
42.63343	-20.51364	-98.97394	APEX_POINT	14001	1.0	3
-11.21791	-14.89289	-1.15453	PULMONARY_VALVE	22001	1.0	3
-10.54908	3.48799	-14.38715	PULMONARY_VALVE	22001	1.0	3
-14.50139	5.23544	-38.63770	SAX_LV_ENDOCARDIAL	8001	1.0	3
-13.70932	5.23543	-38.02726	SAX_LV_ENDOCARDIAL	8001	1.0	3
-12.91726	5.23544	-37.41683	SAX_LV_ENDOCARDIAL	8001	1.0	3
-12.12519	5.23544	-36.80640	SAX_LV_ENDOCARDIAL	8001	1.0	3
-11.33312	5.23544	-36.19596	SAX_LV_ENDOCARDIAL	8001	1.0	3
-10.54106	5.23544	-35.58553	SAX_LV_ENDOCARDIAL	8001	1.0	3
-9.74899	5.23544	-34.97509	SAX_LV_ENDOCARDIAL	8001	1.0	3
-8.95693	5.23544	-34.36466	SAX_LV_ENDOCARDIAL	8001	1.0	3
-8.16485	5.23545	-33.75423	SAX_LV_ENDOCARDIAL	8001	1.0	3
-7.37278	5.23544	-33.14379	SAX_LV_ENDOCARDIAL	8001	1.0	3
-6.58072	5.23545	-32.53336	SAX_LV_ENDOCARDIAL	8001	1.0	3
-5.78865	5.23544	-31.92292	SAX_LV_ENDOCARDIAL	8001	1.0	3
-4.61890	6.02106	-31.80256	SAX_LV_ENDOCARDIAL	8001	1.0	3
-3.82683	6.02106	-31.19212	SAX_LV_ENDOCARDIAL	8001	1.0	3
-3.03477	6.02106	-30.58169	SAX_LV_ENDOCARDIAL	8001	1.0	3
-2.24270	6.02106	-29.97125	SAX_LV_ENDOCARDIAL	8001	1.0	3
-1.07294	6.80668	-29.85089	SAX_LV_ENDOCARDIAL	8001	1.0	3
-0.28087	6.80668	-29.24045	SAX_LV_ENDOCARDIAL	8001	1.0	3
0.51119	6.80667	-28.63002	SAX_LV_ENDOCARDIAL	8001	1.0	3
1.68094	7.59229	-28.50965	SAX_LV_ENDOCARDIAL	8001	1.0	3
2.47300	7.59229	-27.89922	SAX_LV_ENDOCARDIAL	8001	1.0	3
3.26508	7.59229	-27.28878	SAX_LV_ENDOCARDIAL	8001	1.0	3
4.43483	8.37791	-27.16842	SAX_LV_ENDOCARDIAL	8001	1.0	3
5.22690	8.37790	-26.55798	SAX_LV_ENDOCARDIAL	8001	1.0	3
6.39664	9.16352	-26.43762	SAX_LV_ENDOCARDIAL	8001	1.0	3
7.18872	9.16352	-25.82718	SAX_LV_ENDOCARDIAL	8001	1.0	3
8.35847	9.94914	-25.70682	SAX_LV_ENDOCARDIAL	8001	1.0	3
9.15054	9.94913	-25.09638	SAX_LV_ENDOCARDIAL	8001	1.0	3
10.32029	10.73474	-24.97601	SAX_LV_ENDOCARDIAL	8001	1.0	3
11.11235	10.73475	-24.36558	SAX_LV_ENDOCARDIAL	8001	1.0	3
12.28211	11.52036	-24.24521	SAX_LV_ENDOCARDIAL	8001	1.0	3
13.45186	12.30598	-24.12485	SAX_LV_ENDOCARDIAL	8001	1.0	3
14.24393	12.30597	-23.51441	SAX_LV_ENDOCARDIAL	8001	1.0	3
15.41368	13.09160	-23.39405	SAX_LV_ENDOCARDIAL	8001	1.0	3
16.58344	13.87721	-23.27368	SAX_LV_ENDOCARDIAL	8001	1.0	3
17.75319	14.66282	-23.15331	SAX_LV_ENDOCARDIAL	8001	1.0	3
18.92294	15.44844	-23.03295	SAX_LV_ENDOCARDIAL	8001	1.0	3
20.09269	16.23405	-22.91258	SAX_LV_ENDOCARDIAL	8001	1.0	3
20.47038	17.01965	-23.40264	SAX_LV_ENDOCARDIAL	8001	1.0	3
21.64014	17.80528	-23.28228	SAX_LV_ENDOCARDIAL	8001	1.0	3
22.80989	18.59089	-23.16191	SAX_LV_ENDOCARDIAL	8001	1.0	3
23.18757	19.37650	-23.65198	SAX_LV_ENDOCARDIAL	8001	1.0	3
24.35733	20.16211	-23.53161	SAX_LV_ENDOCARDIAL	8001	1.0	3
24.73501	20.94773	-24.02168	SAX_LV_ENDOCARDIAL	8001	1.0	3
25.90476	21.73334	-23.90131	SAX_LV_ENDOCARDIAL	8001	1.0	3
26.28245	22.51895	-24.39138	SAX_LV_ENDOCARDIAL	8001	1.0	3
27.45220	23.30457	-24.27101	SAX_LV_ENDOCARDIAL	8001	1.0	3
27.82988	24.09018	-24.76108	SAX_LV_ENDOCARDIAL	8001	1.0	3
28.20758	24.87579	-25.25114	SAX_LV_ENDOCARDIAL	8001	1.0	3
28.58526	25.66140	-25.74121	SAX_LV_ENDOCARDIAL	8001	1.0	3
28.96294	26.44702	-26.23128	SAX_LV_ENDOCARDIAL	8001	1.0	3
29.34063	27.23264	-26.72135	SAX_LV_ENDOCARDIAL	8001	1.0	3
29.71832	28.01824	-27.21141	SAX_LV_ENDOCARDIAL	8001	1.0	3
30.09600	28.80386	-27.70148	SAX_LV_ENDOCARDIAL	8001	1.0	3
29.68162	29.58947	-28.80198	SAX_LV_ENDOCARDIAL	8001	1.0	3
30.05931	30.37508	-29.29205	SAX_LV_ENDOCARDIAL	8001	1.0	3
30.43700	31.16069	-29.78211	SAX_LV_ENDOCARDIAL	8001	1.0	3
30.81468	31.94631	-30.27218	SAX_LV_ENDOCARDIAL	8001	1.0	3
31.19237	32.73192	-30.76225	SAX_LV_ENDOCARDIAL	8001	1.0	3
30.77799	33.51754	-31.86275	SAX_LV_ENDOCARDIAL	8001	1.0	3
31.15567	34.30315	-32.35282	SAX_LV_ENDOCARDIAL	8001	1.0	3
30.74129	35.08876	-33.45332	SAX_LV_ENDOCARDIAL	8001	1.0	3
31.11898	35.87437	-33.94338	SAX_LV_ENDOCARDIAL	8001	1.0	3
30.70459	36.65999	-35.04389	SAX_LV_ENDOCARDIAL	8001	1.0	3
31.08229	37.44560	-35.53395	SAX_LV_ENDOCARDIAL	8001	1.0	3
30.66790	38.23121	-36.63445	SAX_LV_ENDOCARDIAL	8001	1.0	3
30.25352	39.01682	-37.73495	SAX_LV_ENDOCARDIAL	8001	1.0	3
30.63121	39.80243	-38.22502	SAX_LV_ENDOCARDIAL	8001	1.0	3
30.21683	40.58805	-39.32552	SAX_LV_ENDOCARDIAL	8001	1.0	3
29.80245	41.37366	-40.42602	SAX_LV_ENDOCARDIAL	8001	1.0	3
29.38807	42.15927	-41.52652	SAX_LV_ENDOCARDIAL	8001	1.0	3
29.76575	42.94488	-42.01659	SAX_LV_ENDOCARDIAL	8001	1.0	3
29.35137	43.73049	-43.11709	SAX_LV_ENDOCARDIAL	8001	1.0	3
28.55930	43.73050	-43.72753	SAX_LV_ENDOCARDIAL	8001	1.0	3
28.14492	44.51611	-44.82803	SAX_LV_ENDOCARDIAL	8001	1.0	3
27.73053	45.30172	-45.92853	SAX_LV_ENDOCARDIAL	8001	1.0	3
