x	y	z	contour type	frameID	weight	time frame
12.77164	-11.95258	-28.97407	RV_INSERT	9001	1.0	13
-11.94997	12.09751	-71.93996	RV_INSERT	9001	1.0	13
0.13637	4.02857	-83.04592	RV_INSERT	10001	1.0	13
12.07332	-19.70156	-50.25115	RV_INSERT	10001	1.0	13
15.32327	-5.58176	-90.23022	RV_INSERT	11001	1.0	13
16.13988	-22.05312	-73.22321	RV_INSERT	11001	1.0	13
26.50143	-16.98227	-98.72577	RV_INSERT	12001	1.0	13
25.21324	-22.72451	-94.00897	RV_INSERT	12001	1.0	13
7.07187	21.41528	-25.72908	MITRAL_VALVE	17001	1.0	13
-4.00083	37.83389	-58.85740	MITRAL_VALVE	17001	1.0	13
43.65347	-19.12502	-100.44863	APEX_POINT	17001	1.0	13
18.23772	42.64173	-38.81894	MITRAL_VALVE	16001	1.0	13
0.60021	22.51382	-26.11899	MITRAL_VALVE	16001	1.0	13
-7.12356	0.53142	-26.05170	AORTA_VALVE	16001	1.0	13
-3.57187	19.88054	-22.22703	AORTA_VALVE	16001	1.0	13
42.27778	-22.87396	-94.91163	APEX_POINT	16001	1.0	13
-18.72995	22.43195	-42.58319	MITRAL_VALVE	14001	1.0	13
18.16526	32.88700	-23.86604	MITRAL_VALVE	14001	1.0	13
-20.57484	13.02240	-56.41023	TRICUSPID_VALVE	14001	1.0	13
-50.87218	3.09195	-73.73137	TRICUSPID_VALVE	14001	1.0	13
41.60012	-20.41483	-98.93006	APEX_POINT	14001	1.0	13
-10.82919	-15.96267	-3.52972	PULMONARY_VALVE	22001	1.0	13
-10.36280	-1.50067	-13.50091	PULMONARY_VALVE	22001	1.0	13
-6.17261	1.36236	-28.36778	SAX_LV_ENDOCARDIAL	8001	1.0	13
-5.38054	1.36236	-27.75735	SAX_LV_ENDOCARDIAL	8001	1.0	13
-4.58848	1.36237	-27.14692	SAX_LV_ENDOCARDIAL	8001	1.0	13
-3.41872	2.14798	-27.02655	SAX_LV_ENDOCARDIAL	8001	1.0	13
-2.62666	2.14798	-26.41612	SAX_LV_ENDOCARDIAL	8001	1.0	13
-2.24897	2.93359	-26.90618	SAX_LV_ENDOCARDIAL	8001	1.0	13
-1.87129	3.71921	-27.39625	SAX_LV_ENDOCARDIAL	8001	1.0	13
-0.70153	4.50482	-27.27588	SAX_LV_ENDOCARDIAL	8001	1.0	13
-0.32385	5.29043	-27.76595	SAX_LV_ENDOCARDIAL	8001	1.0	13
0.84591	6.07605	-27.64558	SAX_LV_ENDOCARDIAL	8001	1.0	13
1.22359	6.86166	-28.13565	SAX_LV_ENDOCARDIAL	8001	1.0	13
2.39335	7.64727	-28.01528	SAX_LV_ENDOCARDIAL	8001	1.0	13
2.77103	8.43289	-28.50535	SAX_LV_ENDOCARDIAL	8001	1.0	13
3.94079	9.21850	-28.38498	SAX_LV_ENDOCARDIAL	8001	1.0	13
