x	y	z	contour type	frameID	weight	time frame
3.78327	-0.99446	-18.35151	RV_INSERT	8001	1.0	2
-21.39462	25.71634	-64.31462	RV_INSERT	8001	1.0	2
8.33038	-14.50491	-29.85907	RV_INSERT	9001	1.0	2
-10.64441	16.72289	-75.53285	RV_INSERT	9001	1.0	2
1.59807	7.82391	-85.69317	RV_INSERT	10001	1.0	2
7.93203	-21.90081	-51.25604	RV_INSERT	10001	1.0	2
15.74251	-2.85296	-92.62040	RV_INSERT	11001	1.0	2
14.79837	-23.08835	-73.22775	RV_INSERT	11001	1.0	2
24.31902	-14.58310	-102.79325	RV_INSERT	12001	1.0	2
22.40739	-25.02271	-93.88629	RV_INSERT	12001	1.0	2
4.54545	24.24981	-21.03527	MITRAL_VALVE	17001	1.0	2
-7.12571	41.62545	-56.89001	MITRAL_VALVE	17001	1.0	2
43.68984	-19.08498	-101.60284	APEX_POINT	17001	1.0	2
16.20273	45.96605	-34.99763	MITRAL_VALVE	16001	1.0	2
-2.12607	26.88614	-21.03348	MITRAL_VALVE	16001	1.0	2
-11.39504	4.99866	-19.07821	AORTA_VALVE	16001	1.0	2
-6.98425	25.08312	-15.97438	AORTA_VALVE	16001	1.0	2
42.38764	-23.31894	-95.22871	APEX_POINT	16001	1.0	2
-19.76699	26.38810	-36.94421	MITRAL_VALVE	14001	1.0	2
15.53100	35.82569	-19.85672	MITRAL_VALVE	14001	1.0	2
-25.09263	15.49111	-53.26395	TRICUSPID_VALVE	14001	1.0	2
-64.33939	10.85666	-63.76408	TRICUSPID_VALVE	14001	1.0	2
39.40360	-21.51780	-100.74144	APEX_POINT	14001	1.0	2
-11.51164	-15.11506	1.10626	PULMONARY_VALVE	22001	1.0	2
-10.92708	2.72074	-11.26000	PULMONARY_VALVE	22001	1.0	2
-9.79196	3.71920	-33.50059	SAX_LV_ENDOCARDIAL	8001	1.0	2
-8.99989	3.71920	-32.89016	SAX_LV_ENDOCARDIAL	8001	1.0	2
-8.20782	3.71920	-32.27972	SAX_LV_ENDOCARDIAL	8001	1.0	2
-7.41575	3.71920	-31.66929	SAX_LV_ENDOCARDIAL	8001	1.0	2
-6.62369	3.71920	-31.05885	SAX_LV_ENDOCARDIAL	8001	1.0	2
-5.45393	4.50481	-30.93849	SAX_LV_ENDOCARDIAL	8001	1.0	2
-4.66187	4.50482	-30.32805	SAX_LV_ENDOCARDIAL	8001	1.0	2
-3.86980	4.50482	-29.71762	SAX_LV_ENDOCARDIAL	8001	1.0	2
-3.07773	4.50482	-29.10718	SAX_LV_ENDOCARDIAL	8001	1.0	2
