x	y	z	contour type	frameID	weight	time frame
13.01745	-11.10839	-29.62402	RV_INSERT	9001	1.0	10
-11.20659	11.52264	-70.79544	RV_INSERT	9001	1.0	10
1.08180	4.27409	-82.56142	RV_INSERT	10001	1.0	10
10.45685	-19.77793	-51.42100	RV_INSERT	10001	1.0	10
18.85334	-4.68605	-88.40027	RV_INSERT	11001	1.0	10
15.68840	-21.27489	-74.34496	RV_INSERT	11001	1.0	10
28.48525	-17.98995	-96.19492	RV_INSERT	12001	1.0	10
27.06791	-20.97601	-94.31817	RV_INSERT	12001	1.0	10
7.85193	20.81623	-30.88965	MITRAL_VALVE	17001	1.0	10
-1.96361	35.59707	-63.29874	MITRAL_VALVE	17001	1.0	10
43.67003	-19.30838	-98.26491	APEX_POINT	17001	1.0	10
20.21925	38.86905	-42.76337	MITRAL_VALVE	16001	1.0	10
0.06955	22.15177	-25.63527	MITRAL_VALVE	16001	1.0	10
-4.85773	0.33656	-28.84340	AORTA_VALVE	16001	1.0	10
-3.21490	19.88176	-22.65352	AORTA_VALVE	16001	1.0	10
44.50613	-18.59409	-95.79146	APEX_POINT	16001	1.0	10
-15.03995	20.29813	-45.32335	MITRAL_VALVE	14001	1.0	10
18.99067	27.71561	-31.28821	MITRAL_VALVE	14001	1.0	10
-19.41881	12.58885	-56.92787	TRICUSPID_VALVE	14001	1.0	10
-42.60774	1.02032	-75.94104	TRICUSPID_VALVE	14001	1.0	10
42.49508	-18.60668	-96.22103	APEX_POINT	14001	1.0	10
-10.50920	-17.17587	-5.33450	PULMONARY_VALVE	22001	1.0	10
-10.39118	-0.58827	-13.70488	PULMONARY_VALVE	22001	1.0	10
-7.03807	4.50481	-32.15936	SAX_LV_ENDOCARDIAL	8001	1.0	10
-6.24600	4.50481	-31.54892	SAX_LV_ENDOCARDIAL	8001	1.0	10
-5.45393	4.50481	-30.93849	SAX_LV_ENDOCARDIAL	8001	1.0	10
-4.66187	4.50482	-30.32805	SAX_LV_ENDOCARDIAL	8001	1.0	10
-3.86980	4.50482	-29.71762	SAX_LV_ENDOCARDIAL	8001	1.0	10
-2.70005	5.29043	-29.59725	SAX_LV_ENDOCARDIAL	8001	1.0	10
-1.90798	5.29043	-28.98682	SAX_LV_ENDOCARDIAL	8001	1.0	10
-0.73823	6.07604	-28.86645	SAX_LV_ENDOCARDIAL	8001	1.0	10
