x	y	z	contour type	frameID	weight	time frame
0.61500	-0.99447	-20.79324	RV_INSERT	8001	1.0	3
-20.98024	24.93073	-63.21412	RV_INSERT	8001	1.0	3
7.88036	-14.24091	-30.46840	RV_INSERT	9001	1.0	3
-10.11939	17.10399	-75.50715	RV_INSERT	9001	1.0	3
2.68495	8.75404	-85.78036	RV_INSERT	10001	1.0	3
8.61783	-21.39444	-51.23099	RV_INSERT	10001	1.0	3
17.34540	-2.57408	-91.66237	RV_INSERT	11001	1.0	3
15.27457	-22.53329	-73.41265	RV_INSERT	11001	1.0	3
25.42172	-14.71700	-101.81027	RV_INSERT	12001	1.0	3
23.48994	-24.60587	-93.46644	RV_INSERT	12001	1.0	3
4.31747	24.64203	-22.44540	MITRAL_VALVE	17001	1.0	3
-6.65876	41.18452	-58.87253	MITRAL_VALVE	17001	1.0	3
43.94882	-19.43543	-101.27925	APEX_POINT	17001	1.0	3
16.54879	44.91845	-35.84869	MITRAL_VALVE	16001	1.0	3
-1.74273	27.01299	-21.43911	MITRAL_VALVE	16001	1.0	3
-10.21765	5.33369	-20.34682	AORTA_VALVE	16001	1.0	3
-6.17643	24.50039	-17.18384	AORTA_VALVE	16001	1.0	3
42.72165	-23.24941	-95.59924	APEX_POINT	16001	1.0	3
-20.73800	24.61013	-39.61680	MITRAL_VALVE	14001	1.0	3
15.84332	34.63523	-21.55353	MITRAL_VALVE	14001	1.0	3
-23.69601	14.85680	-54.04965	TRICUSPID_VALVE	14001	1.0	3
-62.76241	7.77609	-68.08096	TRICUSPID_VALVE	14001	1.0	3
42.54495	-20.57492	-99.07135	APEX_POINT	14001	1.0	3
-11.00684	-16.18845	-2.12102	PULMONARY_VALVE	22001	1.0	3
-10.33800	2.19243	-15.35364	PULMONARY_VALVE	22001	1.0	3
-13.78898	5.29042	-38.14333	SAX_LV_ENDOCARDIAL	8001	1.0	3
-12.99692	5.29042	-37.53289	SAX_LV_ENDOCARDIAL	8001	1.0	3
-12.20485	5.29042	-36.92246	SAX_LV_ENDOCARDIAL	8001	1.0	3
-11.41278	5.29042	-36.31203	SAX_LV_ENDOCARDIAL	8001	1.0	3
-10.62072	5.29042	-35.70159	SAX_LV_ENDOCARDIAL	8001	1.0	3
-9.82865	5.29042	-35.09116	SAX_LV_ENDOCARDIAL	8001	1.0	3
-9.03658	5.29042	-34.48072	SAX_LV_ENDOCARDIAL	8001	1.0	3
-8.24452	5.29042	-33.87029	SAX_LV_ENDOCARDIAL	8001	1.0	3
-7.45245	5.29043	-33.25986	SAX_LV_ENDOCARDIAL	8001	1.0	3
-6.66038	5.29043	-32.64942	SAX_LV_ENDOCARDIAL	8001	1.0	3
-5.86831	5.29043	-32.03899	SAX_LV_ENDOCARDIAL	8001	1.0	3
-5.07625	5.29043	-31.42855	SAX_LV_ENDOCARDIAL	8001	1.0	3
-3.90650	6.07604	-31.30819	SAX_LV_ENDOCARDIAL	8001	1.0	3
-3.11443	6.07604	-30.69775	SAX_LV_ENDOCARDIAL	8001	1.0	3
-2.32236	6.07604	-30.08732	SAX_LV_ENDOCARDIAL	8001	1.0	3
-1.53029	6.07604	-29.47688	SAX_LV_ENDOCARDIAL	8001	1.0	3
-0.36054	6.86166	-29.35652	SAX_LV_ENDOCARDIAL	8001	1.0	3
0.43153	6.86166	-28.74608	SAX_LV_ENDOCARDIAL	8001	1.0	3
1.22359	6.86166	-28.13565	SAX_LV_ENDOCARDIAL	8001	1.0	3
2.39335	7.64727	-28.01528	SAX_LV_ENDOCARDIAL	8001	1.0	3
3.18541	7.64727	-27.40485	SAX_LV_ENDOCARDIAL	8001	1.0	3
3.97748	7.64727	-26.79441	SAX_LV_ENDOCARDIAL	8001	1.0	3
5.14723	8.43289	-26.67405	SAX_LV_ENDOCARDIAL	8001	1.0	3
5.93930	8.43289	-26.06361	SAX_LV_ENDOCARDIAL	8001	1.0	3
7.10905	9.21850	-25.94325	SAX_LV_ENDOCARDIAL	8001	1.0	3
7.90112	9.21850	-25.33281	SAX_LV_ENDOCARDIAL	8001	1.0	3
9.07087	10.00412	-25.21245	SAX_LV_ENDOCARDIAL	8001	1.0	3
9.86294	10.00412	-24.60201	SAX_LV_ENDOCARDIAL	8001	1.0	3
11.03269	10.78973	-24.48164	SAX_LV_ENDOCARDIAL	8001	1.0	3
11.82476	10.78973	-23.87121	SAX_LV_ENDOCARDIAL	8001	1.0	3
12.99451	11.57535	-23.75084	SAX_LV_ENDOCARDIAL	8001	1.0	3
14.16427	12.36096	-23.63048	SAX_LV_ENDOCARDIAL	8001	1.0	3
14.95633	12.36096	-23.02004	SAX_LV_ENDOCARDIAL	8001	1.0	3
16.12609	13.14658	-22.89968	SAX_LV_ENDOCARDIAL	8001	1.0	3
17.29584	13.93219	-22.77931	SAX_LV_ENDOCARDIAL	8001	1.0	3
18.46559	14.71780	-22.65894	SAX_LV_ENDOCARDIAL	8001	1.0	3
19.63534	15.50342	-22.53858	SAX_LV_ENDOCARDIAL	8001	1.0	3
20.80510	16.28903	-22.41821	SAX_LV_ENDOCARDIAL	8001	1.0	3
21.18278	17.07464	-22.90827	SAX_LV_ENDOCARDIAL	8001	1.0	3
22.35254	17.86026	-22.78791	SAX_LV_ENDOCARDIAL	8001	1.0	3
23.52229	18.64587	-22.66754	SAX_LV_ENDOCARDIAL	8001	1.0	3
23.89998	19.43148	-23.15761	SAX_LV_ENDOCARDIAL	8001	1.0	3
25.06973	20.21710	-23.03724	SAX_LV_ENDOCARDIAL	8001	1.0	3
25.44742	21.00271	-23.52731	SAX_LV_ENDOCARDIAL	8001	1.0	3
26.61717	21.78832	-23.40694	SAX_LV_ENDOCARDIAL	8001	1.0	3
26.99485	22.57394	-23.89701	SAX_LV_ENDOCARDIAL	8001	1.0	3
28.16461	23.35955	-23.77664	SAX_LV_ENDOCARDIAL	8001	1.0	3
28.54229	24.14516	-24.26671	SAX_LV_ENDOCARDIAL	8001	1.0	3
28.91998	24.93078	-24.75677	SAX_LV_ENDOCARDIAL	8001	1.0	3
29.29766	25.71639	-25.24684	SAX_LV_ENDOCARDIAL	8001	1.0	3
29.67535	26.50200	-25.73691	SAX_LV_ENDOCARDIAL	8001	1.0	3
30.05304	27.28762	-26.22698	SAX_LV_ENDOCARDIAL	8001	1.0	3
30.43072	28.07323	-26.71704	SAX_LV_ENDOCARDIAL	8001	1.0	3
30.80841	28.85884	-27.20711	SAX_LV_ENDOCARDIAL	8001	1.0	3
